port_b,port_a,count_condition,count_joint,probability
161,25,3469856,2384347,0.68716021644702263
161,1433,3469856,2383737,0.68698441664437948
161,53,3469856,2375485,0.68460621996993531
161,21,3469856,2358058,0.67958382134590023
161,445,3469856,2082561,0.60018657834791989
161,22,3469856,1864457,0.53732979120747371
443,80,52311576,35111376,0.6711970597100726
443,22,52311576,7263485,0.1388504334107617
443,21,52311576,6680406,0.12770416245918495
443,25,52311576,6170546,0.11795756258614729
443,993,52311576,5688997,0.10875216223651912
443,143,52311576,5594664,0.10694887112558031
443,110,52311576,5591897,0.10689597652343719
443,995,52311576,5577253,0.10661603848448381
443,8080,52311576,5541138,0.10592565591982929
443,8443,52311576,5375677,0.10276266576254556
443,587,52311576,5350271,0.10227699888070664
443,465,52311576,5320494,0.10170777496743742
443,3306,52311576,4983869,0.095272774806096458
443,53,52311576,4898645,0.093643613413597018
443,8883,52311576,3525162,0.06738779959525594
443,7547,52311576,3330946,0.0636751223094483
443,6443,52311576,3262337,0.062363577040768184
443,1723,52311576,3232737,0.061797736699808085
443,20000,52311576,3192757,0.061033469914957256
443,1883,52311576,3137066,0.059968868076159663
443,5432,52311576,3126546,0.059767765360386006
443,4567,52311576,3080637,0.058890158461293536
443,30005,52311576,3012892,0.057595129613376587
443,5672,52311576,3007600,0.057493966536202236
443,5900,52311576,2962396,0.056629836577663038
443,23,52311576,2961020,0.056603532648299489
443,6379,52311576,2881483,0.055083085242929784
443,631,52311576,2875158,0.054962175102505034
443,161,52311576,2755272,0.052670407024250236
443,1521,52311576,2748145,0.052534165669181905
443,1433,52311576,2743025,0.052436290583177995
443,27017,52311576,2741049,0.052398516917173364
443,49154,52311576,2706307,0.051734380933199181
443,502,52311576,2688117,0.051386656750697014
443,623,52311576,2628322,0.050243601913274413
443,51005,52311576,2626698,0.050212557159432548
443,50805,52311576,2626054,0.050200246308771124
443,49152,52311576,2597846,0.04966101575681834
443,102,52311576,2595129,0.049609076966061968
443,11211,52311576,2435723,0.046561835567714496
443,445,52311576,2365140,0.04521255486548522
445,80,3224913,2535599,0.786253458620434
445,443,3224913,2365140,0.7333965288365919
445,3306,3224913,2180372,0.67610258013161906
445,23,3224913,2137559,0.66282687315905886
445,6443,3224913,2114140,0.65556497183024787
445,49154,3224913,2106593,0.6532247536600212
445,993,3224913,2102853,0.65206503245203828
445,8080,3224913,2101021,0.65149695511165728
445,5432,3224913,2100647,0.651380982990859
445,995,3224913,2098441,0.65069693352967972
445,1883,3224913,2093061,0.64902867147113741
445,631,3224913,2090439,0.64821562628201135
445,8883,3224913,2085133,0.646570310578921
445,161,3224913,2082561,0.64577276968401942
445,5900,3224913,2076183,0.6437950419127586
445,49152,3224913,2075149,0.64347441310819853
445,110,3224913,2073058,0.64282602352373541
445,20000,3224913,2067444,0.641085201368223
445,465,3224913,2062974,0.6396991174645642
445,5672,3224913,2059564,0.638641724598462
445,4567,3224913,2055248,0.63730339392101432
445,7547,3224913,2053453,0.63674678975835941
445,8443,3224913,2052189,0.63635484120036723
445,25,3224913,2048112,0.635090621049312
445,143,3224913,2034196,0.630775465880785
445,1723,3224913,2010677,0.6234825559635252
445,587,3224913,2007822,0.62259726076331356
445,6379,3224913,1989173,0.61681446910350757
445,1521,3224913,1988840,0.61671121050397326
445,30005,3224913,1949421,0.6044879350233634
445,502,3224913,1920791,0.59561017615048839
445,102,3224913,1919749,0.59528706665885245
445,27017,3224913,1911750,0.59280668966883754
445,50805,3224913,1908654,0.59184666377046447
445,51005,3224913,1907636,0.59153099634005635
445,21,3224913,1905000,0.59071360994854749
445,623,3224913,1900756,0.58939760545478281
445,1433,3224913,1866370,0.57873499223079816
445,11211,3224913,1838779,0.57017941259190563
445,53,3224913,1834200,0.56875952932683771
445,22,3224913,1542821,0.47840701439077582
465,993,5893834,5395627,0.91546979436475473
465,995,5893834,5324457,0.90339446275548307
465,443,5893834,5320494,0.902722065127725
465,25,5893834,5290355,0.89760841584611983
465,80,5893834,5288449,0.8972850270299435
465,587,5893834,5272194,0.89452705997488224
465,110,5893834,5182135,0.8792468535761272
465,143,5893834,5153794,0.87443826887557408
465,21,5893834,4462309,0.75711480845914558
465,53,5893834,3809147,0.64629356714152453
465,3306,5893834,3784795,0.64216179145866681
465,8443,5893834,2950829,0.50066374451672713
465,6443,5893834,2788601,0.47313870733380003
465,8080,5893834,2775268,0.47087651264015917
465,20000,5893834,2768760,0.46977230780507223
465,1883,5893834,2765211,0.4691701530786242
465,8883,5893834,2758131,0.46796889766491556
465,5432,5893834,2738611,0.46465696183502964
